,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
P23368,0.7906924460431655,0.5681205035971223,0.4449190647482014,0.627248201438849,0.5935251798561151,0.4442446043165468,0.6758093525179857,0.6074640287769784,0.6090377697841727,0.5829586330935251,0.583408273381295,0.4772931654676259,0.5195593525179856,0.48673561151079137,0.4017535971223022,0.4505395683453237,0.41973920863309355,0.5114658273381295,0.506070143884892,0.591726618705036,0.5762140287769784,0.6110611510791366,0.5705935251798561,0.41906474820143885,0.3961330935251799,0.3592625899280576,0.3464478417266187,0.3619604316546763,0.3891636690647482,0.35701438848920863,0.5523830935251799,0.5121402877697842,0.4159172661870504
P23921,0.6743165974778726,0.4634604840604684,0.35462520560820865,0.36359363985274534,0.3693506696953082,0.43659434479517506,0.35282368606563796,0.35595676353097827,0.4240620349338137,0.3802381138873659,0.39410198167149685,0.4372601237565598,0.3823529411764706,0.24763061016683638,0.4054593874833555,0.3016761964439571,0.3530586668755385,0.3567008694289966,0.2985039555103,0.3260358737369782,0.3441685595676353,0.39006814443487114,0.38779666327249945,0.39555102999921676,0.48159316989112555,0.4060468395081069,0.4639304456802694,0.47434792825252603,0.43330461345656773,0.49193232552674865,0.49502623952377217,0.4681601002584789,0.41199968669225345
P24941,0.6896436896436897,0.61005661005661,0.6425241425241426,0.644855144855145,0.40542790542790536,0.4711954711954712,0.6548451548451548,0.6933066933066933,0.7014652014652014,0.7316017316017316,0.6302031302031302,0.6185481185481185,0.6163836163836164,0.6000666000666001,0.653013653013653,0.5825840825840827,0.6363636363636364,0.6495171495171496,0.6356976356976356,0.6678321678321678,0.7224442224442224,0.6643356643356644,0.7319347319347319,0.6476856476856476,0.5759240759240759,0.6598401598401598,0.7594072594072593,0.7159507159507159,0.6943056943056943,0.7429237429237429,0.6888111888111887,0.7126207126207127,0.678987678987679
P27443,0.7836734693877552,0.753061224489796,0.7229024943310658,0.6224489795918366,0.7052154195011338,0.6825396825396826,0.8113378684807256,0.7689342403628118,0.8081632653061225,0.8433106575963719,0.8015873015873015,0.7587301587301587,0.7795918367346939,0.773015873015873,0.700453514739229,0.7501133786848073,0.7582766439909298,0.8090702947845805,0.782312925170068,0.8312925170068027,0.8312925170068027,0.784126984126984,0.7678004535147392,0.5997732426303855,0.5242630385487529,0.583219954648526,0.5281179138321995,0.5662131519274377,0.5755102040816327,0.5575963718820862,0.7657596371882087,0.6612244897959183,0.6664399092970522
P29466,0.3247863247863248,0.6034188034188034,0.9247863247863247,0.8709401709401708,0.5324786324786325,0.7213675213675215,0.9042735042735043,0.7965811965811966,0.8358974358974358,0.8888888888888888,0.7589743589743588,0.7324786324786324,0.7606837606837608,0.8487179487179487,0.7512820512820513,0.7572649572649572,0.8564102564102565,0.8094017094017094,0.8393162393162392,0.7666666666666667,0.9094017094017094,0.9547008547008548,0.9051282051282051,0.9128205128205128,0.9196581196581196,0.7589743589743589,0.7487179487179486,0.9239316239316239,0.8341880341880342,0.8623931623931624,0.9179487179487179,0.8948717948717949,0.941025641025641
P31129,0.8563218390804598,0.4137931034482758,0.15402298850574708,0.45747126436781604,0.16896551724137934,0.4781609195402299,0.5367816091954023,0.503448275862069,0.6758620689655173,0.7701149425287356,0.7908045977011493,0.6068965517241379,0.7678160919540229,0.6735632183908047,0.3540229885057471,0.17356321839080457,0.48160919540229885,0.14252873563218393,0.2436781609195402,0.18045977011494255,0.20459770114942533,0.35977011494252875,0.34597701149425286,0.10689655172413792,0.6183908045977011,0.45862068965517233,0.3436781609195402,0.5344827586206896,0.8655172413793103,0.6735632183908046,0.7022988505747126,0.5954022988505747,0.5057471264367817
P31153,0.5107843137254902,0.4427170868347339,0.6882352941176471,0.7600840336134453,0.7032212885154061,0.6642857142857144,0.6841736694677871,0.7044817927170868,0.6504201680672269,0.5934173669467787,0.6815126050420168,0.6719887955182073,0.6257703081232493,0.5962184873949581,0.5519607843137255,0.6417366946778711,0.523249299719888,0.6661064425770308,0.6309523809523809,0.6162464985994398,0.6805322128851541,0.7683473389355742,0.7392156862745098,0.665126050420168,0.6889355742296919,0.6301120448179272,0.592016806722689,0.5932773109243697,0.6880952380952381,0.6607843137254901,0.6296918767507003,0.6676470588235294,0.6141456582633054
P31749,0.7310690423162584,0.6092904867960547,0.6165287941457207,0.6146993318485523,0.5312599427298759,0.6352211263124404,0.6562997136493796,0.6788100540884505,0.6367324212535794,0.6417435571110405,0.6656061088132357,0.6364937957365574,0.6885141584473433,0.6542316258351892,0.7296372892141266,0.6415844734330257,0.6656061088132357,0.6501749920458161,0.695672923958002,0.6742761692650333,0.6944002545338849,0.7060929048679605,0.6708558701877188,0.5995863824371619,0.62010817690105,0.6090518612790329,0.6828666878778238,0.6918549156856506,0.6637766465160674,0.6706967865097041,0.7146834234807508,0.6538339166401528,0.6897868278714604
P35557,0.5776849642004773,0.540453460620525,0.544689737470167,0.5569212410501193,0.45393794749403343,0.4755966587112172,0.4217780429594273,0.5008949880668258,0.49134844868735084,0.5028639618138424,0.49671837708830546,0.5474343675417661,0.5594868735083532,0.5337708830548926,0.6112768496420048,0.5405727923627686,0.5437350835322196,0.5440334128878281,0.5522673031026254,0.5828162291169451,0.5282219570405727,0.5045346062052506,0.5068019093078759,0.4435560859188544,0.45805489260143195,0.42696897374701676,0.42368735083532216,0.4214200477326969,0.5379474940334129,0.528162291169451,0.4911097852028639,0.584546539379475,0.5135441527446301
P36888,0.4326751656631572,0.7438864408490026,0.7580140603451175,0.783780147330889,0.7751353896868378,0.7671970130175922,0.8286185206364156,0.8381042080123785,0.8125063069729894,0.8394833327727134,0.8350768609774967,0.8464798681422181,0.8553600861112045,0.850684516801776,0.7852601836590534,0.8197046654781526,0.8606747620168858,0.7345689394194221,0.8251875273302163,0.795082242927781,0.89649836859632,0.8453362037068184,0.8850953614315988,0.8596992835278685,0.909751421171247,0.8511554374516465,0.9208516936324801,0.8660903494903965,0.9152679202125871,0.9024185139089778,0.9111305459315819,0.9149651855090989,0.9175552490833867
P42574,0.18027210884353742,0.3319160997732426,0.26303854875283444,0.447562358276644,0.5938208616780045,0.6145124716553289,0.4013605442176871,0.20975056689342403,0.2950680272108843,0.28656462585034015,0.2698412698412698,0.2514172335600907,0.2973356009070295,0.3018707482993197,0.1703514739229025,0.29365079365079366,0.288265306122449,0.26332199546485263,0.2811791383219955,0.3018707482993197,0.31094104308390025,0.32341269841269843,0.2806122448979592,0.4688208616780045,0.503968253968254,0.4606009070294785,0.30272108843537415,0.4824263038548753,0.4399092970521542,0.6159297052154195,0.6034580498866213,0.7236394557823129,0.6561791383219955
P42676,0.7534701857282502,0.28308895405669593,0.2401270772238514,0.2636363636363636,0.2766862170087977,0.24442815249266858,0.34090909090909094,0.24633431085043986,0.24916911045943302,0.27287390029325514,0.29848484848484846,0.31006842619745845,0.4318670576735093,0.36779081133919844,0.43709677419354837,0.3234115347018573,0.3429130009775171,0.39452590420332356,0.41138807429130014,0.3196480938416422,0.19379276637341153,0.17668621700879764,0.19828934506353862,0.22375366568914956,0.2378787878787879,0.22360703812316715,0.29467253176930597,0.2957966764418377,0.3004398826979472,0.3349951124144673,0.3970185728250244,0.33787878787878783,0.4258064516129032
P43235,0.33114754098360655,0.5696174863387977,0.6290710382513661,0.4225136612021858,0.6627322404371585,0.48109289617486334,0.5068852459016393,0.579672131147541,0.6231693989071039,0.6297267759562841,0.6747540983606557,0.5930054644808743,0.5849180327868853,0.5309289617486339,0.6163934426229508,0.533551912568306,0.6410928961748634,0.6821857923497268,0.6469945355191257,0.6837158469945355,0.6284153005464481,0.6450273224043717,0.6340983606557378,0.5707103825136612,0.49202185792349734,0.5790163934426229,0.5925683060109289,0.47890710382513657,0.5189071038251366,0.5560655737704918,0.5586885245901639,0.5337704918032786,0.425792349726776
P45983,0.5023395096387797,0.5315365899307505,0.6964252292719446,0.7671720007486431,0.5751450495976044,0.6565599850271383,0.7782144862436833,0.6369081040613888,0.6835111360658805,0.6533782519183979,0.7256223095639154,0.6679767920643833,0.592363840539023,0.5644768856447688,0.5251731237132697,0.6101441137937489,0.5785139434774471,0.6516938049784765,0.6241811716264272,0.5961070559610706,0.6284858693617819,0.5214299082912222,0.5259217667976792,0.3587871982032566,0.5526857570653192,0.5614823133071308,0.4171813587871982,0.5025266704098821,0.6019090398652442,0.5386486992326408,0.6413999625678458,0.6629234512446192,0.6341006924948531
P46926,0.5965270684371807,0.7058222676200204,0.6850527749404154,0.5386448757235274,0.5689479060265578,0.7017364657814096,0.574395641811372,0.599591419816139,0.6281920326864147,0.5532856656452162,0.6183180115764386,0.7088866189989785,0.6646237657473613,0.5883554647599591,0.658835546475996,0.6295539666326184,0.5914198161389173,0.655090228123936,0.6421518556350017,0.6384065372829418,0.6925434116445351,0.6527068437180797,0.6329588014981273,0.6496424923391216,0.5709908069458631,0.6833503575076608,0.6435137895812053,0.6387470207694926,0.5665645216207014,0.6612189308818522,0.6523663602315287,0.675859720803541,0.581886278515492
P49427,0.5970622119815668,0.47494239631336405,0.5999423963133641,0.6880760368663594,0.529089861751152,0.6869239631336406,0.7508640552995391,0.7180299539170507,0.6964285714285714,0.7298387096774194,0.6270161290322581,0.6065668202764977,0.6091589861751152,0.6391129032258064,0.6088709677419355,0.6103110599078341,0.6310483870967742,0.6244239631336406,0.5345622119815668,0.6201036866359447,0.6756912442396313,0.7010368663594471,0.709389400921659,0.6445852534562212,0.6653225806451613,0.6267281105990783,0.6054147465437788,0.6215437788018433,0.6653225806451613,0.6301843317972351,0.6474654377880185,0.6399769585253456,0.4475806451612903
P49902,0.4977241568412394,0.5163696188648204,0.5262955854126679,0.5345763641349054,0.48615300246778176,0.41880998080614207,0.4745270085001371,0.4943241020016451,0.5426926240745819,0.5398958047710447,0.527831094049904,0.582670688236907,0.5736769947902385,0.5907321085823966,0.5846449136276392,0.5499314505072662,0.6042774883465862,0.5604058129969838,0.5902385522347134,0.5200438716753496,0.5020016451878255,0.5369893062791335,0.600822593912805,0.5704414587332054,0.6516040581299698,0.6077872223745544,0.6261036468330134,0.6787496572525364,0.6235810255004113,0.564957499314505,0.6106388812722786,0.6354263778448039,0.5935837674801205
P52731,0.7427318295739348,0.3644110275689223,0.29467418546365914,0.25125313283208023,0.3090225563909774,0.23759398496240602,0.30043859649122806,0.2892857142857143,0.3307017543859649,0.4330827067669173,0.39974937343358397,0.5229323308270677,0.5102756892230575,0.5819548872180451,0.6475563909774437,0.4283208020050125,0.4845238095238096,0.5890350877192982,0.4332080200501253,0.4362155388471178,0.21152882205513784,0.21635338345864663,0.18527568922305762,0.22155388471177945,0.18182957393483706,0.1651002506265664,0.18013784461152882,0.2728070175438596,0.21572681704260652,0.32286967418546364,0.29172932330827067,0.2274436090225564,0.17343358395989972
P53608,0.21153846153846154,0.3423076923076923,0.5427350427350427,0.44401709401709405,0.7846153846153846,0.5974358974358974,0.5980769230769231,0.4211538461538462,0.5506410256410257,0.2826923076923077,0.40384615384615385,0.447008547008547,0.38717948717948714,0.36517094017094015,0.3692307692307692,0.3976495726495727,0.35085470085470083,0.37777777777777777,0.45918803418803417,0.48888888888888893,0.46111111111111114,0.3324786324786325,0.3094017094017094,0.5579059829059829,0.3623931623931624,0.38397435897435894,0.3297008547008547,0.3472222222222222,0.4376068376068376,0.48311965811965807,0.3908119658119658,0.4615384615384615,0.38760683760683756
P53671,0.5615763546798029,0.8021978021978022,0.834722748515852,0.7757357584943791,0.8047871668561324,0.7523683213338386,0.7985347985347986,0.8817733990147782,0.8739421498042188,0.8755841859290134,0.8565744600227359,0.8608058608058609,0.8549324238979411,0.8671845395983326,0.8859416445623343,0.845774914740432,0.8687634204875584,0.872173803208286,0.8769104458759631,0.8580270304408235,0.9022356953391436,0.8815839333080713,0.9154351395730707,0.8804471390678288,0.7833143867626626,0.8442591890867753,0.826133636478464,0.8508904888215233,0.8830996589617279,0.9048250599974738,0.8863205759757484,0.8757104964001516,0.9010989010989011
P53704,0.3693852775631829,0.5566714490674318,0.467608431740426,0.3715925394548063,0.22359562962145457,0.4018320273700475,0.2761284626420925,0.3894713607769562,0.31585917669131447,0.4363756759739543,0.4139719677739764,0.3676194680498841,0.38737446197991393,0.4219181105838208,0.24246771879483503,0.282198432844057,0.2606776294007284,0.27038958172387156,0.2754662840746055,0.33440017658095134,0.3744619799139168,0.3516168193356142,0.3850568369937093,0.41419269396313874,0.28396424235735573,0.35702461097009164,0.39256152742522904,0.5270941397196778,0.2695066769672222,0.3479748372144355,0.49718574108818014,0.2583600044145238,0.1655446418717581
P54578,0.46485042735042736,0.538034188034188,0.5162393162393162,0.6525641025641026,0.5912393162393162,0.7142094017094016,0.6085470085470086,0.6351495726495726,0.5669871794871795,0.5016025641025641,0.5081196581196581,0.576602564102564,0.5301282051282051,0.6447649572649572,0.5745726495726496,0.6496794871794872,0.6331196581196581,0.6091880341880341,0.6103632478632479,0.5941239316239317,0.6657051282051282,0.6862179487179487,0.6333333333333333,0.6814102564102564,0.6456196581196582,0.6748931623931623,0.6798076923076923,0.733440170940171,0.7415598290598291,0.7197649572649573,0.7950854700854701,0.7865384615384615,0.9009615384615385
P54830,0.6410299704516673,0.8574081891093289,0.8470240607851414,0.8571549176867876,0.739046010975095,0.7894470240607852,0.8245673279864922,0.8381595609962009,0.8537779653862388,0.8564795272266779,0.8887294216969186,0.8886449978894048,0.8662726888982694,0.8617982271000422,0.8694807935837907,0.8836639932460955,0.8590122414520895,0.8920219501899536,0.854959898691431,0.8934571549176867,0.8033769523005487,0.83723089911355,0.7840439003799071,0.8560574081891094,0.8967496834107218,0.8979316167159139,0.8639932460953988,0.8006753904601098,0.8670325031658928,0.8018573237653018,0.8373153229210637,0.8061629379485016,0.8206838328408612
P55210,0.3897520661157025,0.5781818181818181,0.7512396694214876,0.6714049586776859,0.6985123966942148,0.628595041322314,0.6747107438016529,0.7105785123966942,0.7239669421487603,0.6274380165289257,0.7142148760330579,0.6882644628099173,0.7421487603305785,0.7153719008264463,0.7254545454545455,0.6823140495867769,0.6768595041322314,0.6938842975206612,0.7287603305785124,0.7084297520661157,0.7398347107438017,0.727603305785124,0.6836363636363636,0.7474380165289256,0.6479338842975206,0.73900826446281,0.6629752066115703,0.7958677685950413,0.6973553719008265,0.7009917355371901,0.7224793388429752,0.6862809917355372,0.6414876033057851
P55212,0.49236641221374045,0.4305343511450382,0.6729770992366413,0.5074809160305344,0.6314503816793894,0.5227480916030535,0.6051908396946565,0.6755725190839694,0.6584732824427482,0.6462595419847329,0.6630534351145038,0.6212213740458016,0.648854961832061,0.6154198473282443,0.6116030534351145,0.6108396946564886,0.5938931297709924,0.6258015267175572,0.6012213740458016,0.6129770992366412,0.6074809160305343,0.6129770992366412,0.6051908396946565,0.62793893129771,0.5789312977099236,0.5490076335877863,0.5709923664122137,0.6607633587786259,0.6416793893129771,0.5938931297709924,0.5867175572519084,0.5722137404580153,0.5650381679389314
P63279,0.5844155844155844,0.5714285714285714,0.538961038961039,0.3246753246753247,0.12337662337662336,0.5844155844155844,0.3311688311688312,0.4155844155844156,0.48051948051948057,0.8116883116883117,0.38961038961038963,0.43506493506493504,0.3246753246753247,0.4545454545454546,0.7142857142857143,0.6428571428571428,0.49350649350649356,0.4545454545454546,0.6168831168831168,0.4675324675324676,0.538961038961039,0.18181818181818177,0.5194805194805194,0.48051948051948057,0.40909090909090906,0.30519480519480524,0.4415584415584416,0.4285714285714286,0.6428571428571428,0.3441558441558441,0.2857142857142857,0.16883116883116878,0.4025974025974026
P68400,0.7326297273526825,0.7481676927587217,0.545587804163002,0.6294341835238932,0.34769862210495456,0.4872471416007036,0.6678393433010847,0.6259161536206391,0.653767223688068,0.7390794488419818,0.6291410143652887,0.62532981530343,0.6414541190266784,0.6265024919378481,0.6396951040750513,0.6429199648197009,0.6391087657578423,0.6493696863090003,0.567282321899736,0.5364995602462621,0.6103781882145998,0.535326883611844,0.682204632072706,0.633245382585752,0.6572852535913222,0.5156845499853415,0.6924655526238639,0.5385517443564937,0.6141893872764586,0.45675754910583405,0.5068894752272062,0.43330401641747285,0.4816769275872178
P9WI55,0.49507389162561577,0.6975369458128079,0.8492610837438425,0.5522167487684729,0.5305418719211823,0.6615763546798029,0.5620689655172413,0.7261083743842365,0.8571428571428572,0.645320197044335,0.7916256157635468,0.7729064039408867,0.7009852216748769,0.5625615763546798,0.7635467980295567,0.753694581280788,0.722167487684729,0.7724137931034483,0.8004926108374384,0.8044334975369458,0.6551724137931034,0.6275862068965516,0.6926108374384237,0.34039408866995075,0.596551724137931,0.4724137931034483,0.5916256157635468,0.6571428571428571,0.48768472906403937,0.6152709359605911,0.6719211822660098,0.5275862068965518,0.6231527093596059
P9WQN9,0.5698863636363636,0.7974431818181819,0.8255681818181818,0.7616477272727273,0.8446022727272726,0.8704545454545454,0.899715909090909,0.921875,0.9224431818181819,0.8474431818181818,0.9125,0.921875,0.909375,0.9133522727272727,0.8528409090909091,0.9312499999999999,0.8792613636363635,0.9289772727272727,0.9019886363636364,0.9301136363636363,0.9298295454545455,0.9150568181818182,0.9468749999999999,0.809090909090909,0.806534090909091,0.865340909090909,0.7451704545454545,0.806534090909091,0.8133522727272727,0.80625,0.812784090909091,0.7451704545454545,0.7832386363636363
Q01217,0.5279266188357098,0.5395513577331759,0.37580601216964854,0.3228589592225956,0.37408046498955594,0.31595677050222504,0.38379802016165654,0.30778312596494417,0.39533194078648626,0.3236763236763237,0.42321315048587776,0.417854872400327,0.36309145400054493,0.24611751884479158,0.4117700481336845,0.44464626282808106,0.4193079647625102,0.4237580601216965,0.38189083643629096,0.4542729997275452,0.4503678140041777,0.46199255290164387,0.30760148941967125,0.20297883934247568,0.16147488874761606,0.21959858323494688,0.23758060121696487,0.18390700208882027,0.2047952047952048,0.18399782036145673,0.37144673508309867,0.14785214785214787,0.28698574153119605
Q05769,0.6185544998398633,0.590050176150315,0.6165794811572541,0.5370449450197502,0.5587701505284509,0.6070246610440909,0.6219173694886303,0.6367566990498559,0.6711860787872318,0.6201558663392761,0.703747197608626,0.6813814455001602,0.7067897939575104,0.6835699797160243,0.6704387744208391,0.6615778797907548,0.6804740044838262,0.7488523540087542,0.700384327959859,0.738603608412512,0.6701718800042703,0.6983559303939362,0.6889078680474005,0.6443898793637237,0.6442831215970961,0.6770043770684318,0.664620476139639,0.6663286004056795,0.6803138678338849,0.673161097469841,0.7331055834311946,0.7112202412725526,0.7106330735561012
Q06124,0.4848888888888889,0.34744444444444444,0.2847777777777778,0.3858518518518519,0.3778888888888889,0.36992592592592594,0.39948148148148144,0.39625925925925926,0.37466666666666665,0.3426666666666667,0.37155555555555553,0.32066666666666666,0.39055555555555554,0.4475925925925926,0.3655925925925926,0.4638518518518518,0.39348148148148143,0.3645925925925926,0.3216296296296296,0.3413703703703704,0.3930370370370371,0.38559259259259254,0.3582222222222222,0.44185185185185183,0.39214814814814813,0.42962962962962964,0.4195185185185185,0.3217037037037037,0.46299999999999997,0.5284444444444445,0.3244074074074074,0.44466666666666665,0.430037037037037
Q08698,0.543908472479901,0.4053803339517625,0.35631828488971345,0.43248814677386105,0.23118944547515977,0.32137703566274994,0.4938157081014224,0.5275200989486704,0.4710368996083282,0.4444444444444444,0.4836116264687693,0.4572253143681715,0.4435168006596578,0.22284065141207998,0.4345495774067203,0.2593279736136879,0.3692022263450835,0.266955266955267,0.2764378478664193,0.3242630385487528,0.43980622552051124,0.523397237682952,0.4709338280766852,0.5291692434549577,0.7758194186765616,0.5428777571634714,0.6491445062873634,0.6892393320964749,0.6470830756545042,0.7267573696145124,0.6618223046794475,0.6664605236033807,0.5830756545042259
Q12650,0.14663023679417123,0.392936652499494,0.18801861971260878,0.3290831815421979,0.22829386763812992,0.262193887876948,0.1943938473993119,0.20491803278688522,0.22576401538150173,0.2058287795992714,0.2853673345476624,0.18214936247723132,0.39151993523578227,0.22647237401335762,0.3491196114146934,0.20926937866828577,0.28789718680429066,0.36682857721109086,0.33049989880590974,0.4016393442622951,0.2976118194697429,0.21807326452135195,0.3342440801457195,0.18073264521351953,0.35681036227484314,0.5879376644403966,0.4222829386763812,0.2917425622343655,0.46832624974701476,0.558287795992714,0.4251163732038049,0.6175875328880793,0.524488969844161
Q13153,0.5672186197313571,0.844951366373321,0.7969546086150996,0.7637216303844372,0.7359888837424734,0.8030338119499768,0.8007179249652616,0.8677628531727652,0.8559518295507179,0.8991431218156554,0.8307665585919408,0.8386984715145901,0.8342982862436313,0.8416512274201019,0.8475567392311255,0.8406090782769801,0.853520148216767,0.8761000463177396,0.8579782306623436,0.8692102825382122,0.8656206577119036,0.8598888374247337,0.9281496062992125,0.9056276053728578,0.8704261232051875,0.8402616952292729,0.8913270032422418,0.9217230199166281,0.8695576655859194,0.8745947197776749,0.8882584529874942,0.8765053265400649,0.8990273274664197
Q13164,0.8225709475709476,0.8113275613275613,0.8364598364598365,0.8677248677248677,0.7408008658008658,0.6742424242424243,0.7993025493025492,0.8398268398268398,0.8442760942760942,0.8617724867724867,0.8238936988936989,0.7955146705146705,0.8013468013468014,0.7901034151034151,0.7667147667147668,0.7572751322751323,0.8167989417989417,0.8035714285714286,0.8075396825396824,0.8253367003367003,0.8307479557479558,0.8274410774410775,0.8763828763828764,0.8355579605579606,0.804052429052429,0.8425925925925927,0.8845598845598845,0.8472222222222222,0.8449374699374699,0.847041847041847,0.8448773448773449,0.8718734968734969,0.8849206349206349
Q13547,0.6360184879498184,0.5135358204027732,0.4683063717398481,0.5148563882469461,0.5879828326180258,0.49422251568174314,0.6307362165731265,0.45807197094750746,0.4584021129085507,0.45130406074612084,0.43298118190822055,0.411687025420931,0.380488610102344,0.5275668537471112,0.5207989435457246,0.5798943545724662,0.5845163420270716,0.5463849455265765,0.5310333443380654,0.4843182568504457,0.4138329481677121,0.4423902277979531,0.4541102674149885,0.346649059095411,0.4839881148894024,0.4574116870254209,0.4409045889732585,0.4810168372400132,0.6515351601188512,0.4866292505777485,0.622152525586002,0.5503466490590954,0.604159788709145
Q13976,0.41528614457831325,0.23606927710843373,0.42884036144578314,0.2477409638554217,0.40512048192771083,0.16679216867469876,0.35240963855421686,0.3942018072289157,0.16792168674698793,0.3648343373493976,0.18750000000000003,0.18486445783132532,0.15587349397590358,0.2323042168674699,0.2936746987951807,0.3599397590361446,0.20067771084337346,0.3362198795180723,0.4503012048192771,0.28125,0.3392319277108434,0.4224397590361446,0.5700301204819277,0.5259789156626506,0.6144578313253012,0.5523343373493976,0.6366716867469879,0.3561746987951807,0.49397590361445787,0.44088855421686746,0.3012048192771084,0.39721385542168675,0.23983433734939757
Q14790,0.0936842105263158,0.6132163742690058,0.5966081871345029,0.6864327485380117,0.6907602339181287,0.7239766081871345,0.5533333333333332,0.5785964912280701,0.5870175438596491,0.6039766081871345,0.4707602339181287,0.512748538011696,0.5447953216374268,0.5780116959064328,0.4767251461988304,0.571578947368421,0.5321637426900585,0.5550877192982456,0.5690058479532164,0.5810526315789474,0.6026900584795322,0.595906432748538,0.6032748538011696,0.6380116959064328,0.7290058479532164,0.6869005847953216,0.5543859649122806,0.6653801169590643,0.627953216374269,0.6562573099415204,0.7192982456140351,0.7546198830409356,0.7516959064327485
Q26998,0.5335440814892871,0.4032314717246224,0.4380049174569723,0.5384615384615384,0.3842641376887952,0.6027397260273972,0.5026343519494205,0.47242711626273276,0.4931506849315069,0.5437302423603794,0.5521601685985248,0.4559185107130313,0.4541622760800843,0.4193888303477345,0.4541622760800843,0.4267650158061117,0.43414120126448896,0.476290832455216,0.5019318580962417,0.4629434492448191,0.4390586582367405,0.5005268703898842,0.46153846153846156,0.5978222690551458,0.4295749912188268,0.40217773094485426,0.46153846153846156,0.3990165086055497,0.5135230066736917,0.44854232525465404,0.5022831050228311,0.5338953284158764,0.4176325957147875
Q2G036,0.3085106382978723,0.9202127659574468,0.925531914893617,0.9468085106382979,0.6542553191489362,0.601063829787234,0.7819148936170213,0.8723404255319149,0.7446808510638299,0.5691489361702128,0.6861702127659575,0.7819148936170213,0.7446808510638299,0.574468085106383,0.851063829787234,0.5957446808510638,0.7340425531914894,0.9414893617021276,0.7180851063829787,0.7819148936170213,0.7712765957446809,0.6329787234042553,0.5106382978723405,0.7553191489361702,0.6542553191489362,0.43617021276595747,0.6648936170212766,0.4414893617021277,0.7712765957446809,0.6117021276595744,0.6117021276595744,0.34042553191489366,0.45744680851063835
Q2HRB6,0.8414905450500556,0.8453837597330367,0.828559510567297,0.8469827586206896,0.7616796440489432,0.8191045606229144,0.8325222469410456,0.8425333704115684,0.8512235817575083,0.8377363737486094,0.8748609566184649,0.8817436040044494,0.9051724137931034,0.9057285873192435,0.8801446051167965,0.8957869855394884,0.9093437152391546,0.8990545050055617,0.8903642936596218,0.8948832035595107,0.8816045606229144,0.8845244716351501,0.8890433815350389,0.8786846496106786,0.891476640711902,0.8705506117908788,0.8355812013348164,0.8816740823136818,0.884107341490545,0.8307842046718577,0.8870967741935484,0.8629727474972191,0.8811874304783092
Q59643,0.27846790890269146,0.7135955831608005,0.48723257418909593,0.6690821256038647,0.6632160110420979,0.693926846100759,0.5797101449275363,0.5804002760524499,0.6442374051069704,0.6335403726708074,0.6542443064182195,0.6804692891649413,0.6014492753623188,0.6518288474810214,0.6677018633540373,0.6766735679779158,0.6973775017253278,0.6245686680469289,0.6394064872325742,0.6897860593512767,0.587991718426501,0.6856452726017943,0.7267080745341614,0.7570738440303658,0.6635610766045549,0.6832298136645962,0.7118702553485161,0.6621808143547274,0.6901311249137336,0.7484472049689441,0.7032436162870945,0.6725327812284334,0.5907522429261559
Q64610,0.7549113213552066,0.8177820212365825,0.8485953186934005,0.8702948239446807,0.8474669444203339,0.8342447125538871,0.8853398142522351,0.8709602754390533,0.8773254636460954,0.8624540693805515,0.8759656279836819,0.8695715071029714,0.8547001128374273,0.8486242513670689,0.8362989323843416,0.8622515406648729,0.873188091311518,0.864276827821659,0.8774122616671007,0.8375141046784134,0.8908659549228946,0.8759656279836819,0.8466857622312878,0.8736220814165437,0.8630616555275874,0.8752712438156409,0.8588085524983364,0.8628301941382404,0.8712206695020687,0.8707577467233748,0.888580273703093,0.9080519630819084,0.9032780719266268
Q6VE93,0.23617043442025212,0.4642150223981664,0.3454526513178456,0.5132826336076675,0.5098447754974476,0.6120429211376185,0.4653609751015731,0.3777476820502136,0.33982706531930407,0.3828523804562975,0.2936764246275654,0.4129596833003438,0.3429523908740494,0.3648296697572664,0.33159704135847484,0.34649442650276074,0.34399416605896443,0.3274299406188145,0.3557662256485051,0.3956662152307532,0.3611834566100635,0.3924367121575164,0.3962912803417023,0.415043233670174,0.3782685696426711,0.3987915407854985,0.3896239191582457,0.39222835712053333,0.4149390561516825,0.33763933743098234,0.37139285342223144,0.36535055734972394,0.28805083862902386
Q8CG03,0.6060560859188544,0.37330946698488465,0.3122016706443914,0.38544152744630067,0.3555091487669053,0.22160898965791567,0.35058671439936356,0.4069709626093874,0.3637132060461416,0.378530230708035,0.4343675417661098,0.4731006364359586,0.5950178997613365,0.6604514717581543,0.6858094669848847,0.4628082736674622,0.5012430389817024,0.6549821002386634,0.47444311853619725,0.40080548926014326,0.2798826571201273,0.29658910103420844,0.25218774860779636,0.34755369928400953,0.2679992044550517,0.2593973747016707,0.27679992044550517,0.3351233094669849,0.3270186953062848,0.3812649164677804,0.4151750198886237,0.3208532219570406,0.25477326968973746
